intensity,log_intensity,x,y,r,phi,length,width,psi,skewness,kurtosis,time_gradient,intercept,leakage_intensity_width_1,leakage_intensity_width_2,leakage_pixels_width_1,leakage_pixels_width_2,n_pixels,concentration_cog,concentration_core,concentration_pixel,n_islands,alt_tel,az_tel,obs_id,event_id,calibration_id,dragon_time,ucts_time,tib_time,mc_type,mc_core_distance,wl,tel_id,tel_pos_x,tel_pos_y,tel_pos_z,trigger_type,ucts_trigger_type,trigger_time,log_reco_energy,reco_energy,reco_disp_dx,reco_disp_dy,reco_src_x,reco_src_y,reco_alt,reco_az,reco_type,gammaness
187.7199583053589,2.2735104490789477,-0.21816058848335207,-0.5388241116543593,0.5813135691410548,-1.9555048717771355,0.2270178422016655,0.054450499147456644,0.8647377490965392,0.2622291972388221,2.4822683631460083,17.26425003218519,13.985964383716246,0.0,0.0,0.0,0.0,75,0.36752523232950757,0.42157445680013145,0.2287674986664077,12,1.2613643832848438,1.8733937833484804,2929,52214,0,1605750077.737664,1605750077.737664,1605750077.737662,-1,,0.23985118799202987,1,50.0,50.0,16.0,1,1,1605749975.7376637,-0.6477046514988686,0.2250584629480958,-0.6055773917308088,-0.744270189094165,-0.8237379802141609,-1.2830943007485243,1.228951050939824,1.7363742621084248,0,0.8306904761904761
162.7005479335785,2.2113890155313816,-0.7603082585528336,-0.36967640434324756,0.8454166380855032,-2.689030411967133,0.2852432857235255,0.067830025210022,-0.5101748219834118,-0.17350163234975774,1.9239477108022893,17.7502195021951,14.261151712569342,0.0,0.0,0.0,0.0,61,0.07804565897947235,0.3278030535057012,0.08930050787426434,9,1.2613785592147606,1.8734154410191861,2929,54668,0,1605750077.9632807,1605750077.963281,1605750077.9632788,-1,,0.23779709674136498,1,50.0,50.0,16.0,1,1,1605749975.9632804,-0.40260122162431167,0.3957298207817855,-0.9799635638121574,0.5533977592466055,-1.7402718223649911,0.18372135490335795,1.1991696342956912,1.8914505457795068,0,0.8001666666666667
247.86665105819702,2.3942180990321384,-0.11439270498760228,-0.06312953230289972,0.1306561472077126,-2.637317353867088,0.2186282778662707,0.07141833469199606,-0.43881545584371473,0.05924804964404964,2.039999858173937,-11.224864622574081,13.1153175941913,0.0,0.0,0.0,0.0,58,0.18723320254739637,0.418582489122942,0.11742111399633734,8,1.261402554299511,1.8734521001764441,2929,58921,0,1605750078.3451746,1605750078.3451746,1605750078.345174,-1,,0.326665586853686,1,50.0,50.0,16.0,1,1,1605749976.3451743,-0.7383299202140676,0.1826711991771644,0.6560728101508012,-0.3299998421845219,0.541680105163199,-0.3931293744874216,1.2804202466379115,1.824404741004288,0,0.807
1816.1891491413116,3.2591610766468295,0.9086970823742031,0.24106100194988353,0.9401280732838856,0.25930923125665556,0.18904035886184958,0.09525690554634282,0.5969448807839561,0.0929087374914275,2.0758259129844685,1.3046458297343717,15.984982091734226,0.10633472,0.22370419,0.0026954177897574125,0.00646900269541779,78,0.19267600284875436,0.4227437732306676,0.1196415091569665,6,1.2614109321715368,1.8734648997031502,2929,60437,0,1605750078.4785123,1605750078.4785125,1605750078.4785113,-1,,0.5038971895729231,1,50.0,50.0,16.0,1,1,1605749976.478512,-0.5067236486118427,0.3113697022605658,-0.2244819801798061,-0.11050794672960831,0.684215102194397,0.13055305522027522,1.2858103669418044,1.8900450655419807,0,0.8207777777777777
627.0587379932404,2.7973082240708043,0.5333888234119627,-0.015230298829516603,0.5336062208625705,-0.0285460830578614,0.4822673055890947,0.08534144494824973,-0.09493086919948601,0.4132872948546491,2.6628928474188824,12.612861455034992,15.269467266379033,0.019275397,0.03170487,0.001078167115902965,0.0016172506738544475,89,0.049309836917717405,0.362680435269858,0.07871970271776735,7,1.2614151670670521,1.8734713696824097,2929,61175,0,1605750078.545913,1605750078.545913,1605750078.5459113,-1,,0.17695880263747973,1,50.0,50.0,16.0,1,1,1605749976.5459127,-0.2826622816560376,0.5216001628836134,-0.9372507941467425,0.07527056735240675,-0.4038619707347798,0.06004026852289015,1.2469846435323513,1.880209914912168,0,0.8753333333333333
1171.4440701007843,3.06872155829666,-0.3309487721056965,-0.17081104530089966,0.3724291918674666,-2.6651281550080217,0.2985844150630597,0.08364453768258537,0.6153750668150638,-0.6294735137592126,3.0605951065273356,-7.421185675294882,14.729870074433006,0.0,0.0,0.0,0.0,83,0.1291811231588205,0.33998059290825045,0.09741376436478981,7,1.2614201961122111,1.873479052945847,2929,62072,0,1605750078.6259525,1605750078.6259527,1605750078.6259508,-1,,0.28013698459418923,1,50.0,50.0,16.0,1,1,1605749976.6259522,-0.39233412853922073,0.40519667362976325,0.5165536067064792,0.35529200689494617,0.1856048346007827,0.1844809615940465,1.2679796059594741,1.8955740551906402,0,0.8073333333333332
323.3445632457733,2.5096655630650737,-0.42525586730223786,-0.2478036098560986,0.49218815683912187,-2.613978558002897,0.4022081483154247,0.07268202267612592,0.6366727195082089,0.06700954263468935,1.929705610992337,-10.984001964294979,15.067101332831484,0.0,0.0,0.0,0.0,78,0.1134661641719837,0.36224318367351727,0.06923179655984188,8,1.2614654801688272,1.8735482369212328,2929,70009,0,1605750079.3466709,1605750079.3466709,1605750079.3466694,-1,,0.18070748437231143,1,50.0,50.0,16.0,1,1,1605749977.3466706,-0.5635773455285662,0.27316349109616356,0.7093466977675755,0.5230384042017042,0.2840908304653377,0.2752347943456056,1.2714554945127794,1.9068859456011569,0,0.94
299.8887617588043,2.4769601910093173,0.6770529244176369,-0.14392638868098429,0.692181672555135,-0.20945978451464903,0.4724754564207267,0.07594400324987764,1.0520599738349241,0.26738751025004015,2.0902226059947857,-22.634823128294656,25.504515909395934,0.0,0.0,0.0,0.0,69,0.1332465302418672,0.38981556183277577,0.06060713234576954,7,1.2615085406423938,1.8736143030049333,2929,77680,0,1605750080.0319996,1605750080.0319996,1605750080.0319996,-1,,0.1607363985109346,1,50.0,50.0,16.0,1,1,1605749978.0319993,0.014277424413806455,1.03342133760579,0.7080326195165277,1.224418370199582,1.3850855439341645,1.0804919815185978,1.3082331110847132,2.022619027542904,0,0.8308333333333333
333.5338833332062,2.5231399599831734,0.34281674664938966,-0.4503400697366111,0.5659765897929415,-0.9201405227398216,0.2440106833667445,0.06493427884750747,1.089673615017177,-0.3131248742910465,2.351833526478889,8.475402179403243,13.382528515424605,0.0,0.0,0.0,0.0,76,0.18330735381668128,0.3610067459091373,0.1344616350318461,11,1.2615425208934539,1.8736709367567,2929,83743,0,1605750080.5728118,1605750080.572812,1605750080.5728111,-1,,0.2661124420930054,1,50.0,50.0,16.0,1,1,1605749978.5728116,-0.700022298177804,0.1995159873944218,-0.31254890995052115,-0.5609013598845116,0.03026783669886851,-1.0112414296211227,1.2605821500112921,1.755108664054838,0,0.8033333333333335
1776.5418338775635,3.24957543868055,0.28207340713540646,0.4387419519704656,0.5215936228826337,0.9994185140243202,0.21669945564804902,0.09382812028062203,0.865817622890161,0.5994775995188184,3.347573516081468,-0.012240866913149982,14.987249891504094,0.0,0.0,0.0,0.0,113,0.22392819717073476,0.548592367178802,0.12766340376369484,12,1.2615571620210206,1.8736953386359783,2929,86310,0,1605750080.8058329,1605750080.8058329,1605750080.8058317,-1,,0.4329873372317665,1,50.0,50.0,16.0,1,1,1605749978.8058326,-0.5509213005965885,0.2812410426948962,-0.23349231368977394,-0.27343302027904803,0.04858109344563252,0.16530893169141758,1.263237358588635,1.8931984006851976,0,0.9525
1185.2763042449951,3.0738196021784567,0.011412101629770988,-0.3271905909189563,0.32738955213858617,-1.5359313963007264,0.7076942837293663,0.08063834650432182,-1.1906991757652234,-1.2133694730774318,3.429184120754694,-5.792491489372518,16.921341573192834,0.0,0.0,0.0,0.0,98,0.05640260937654179,0.4883243800060082,0.09122055877201807,3,1.2616565447507577,1.8738570848072418,2929,103773,0,1605750082.3822489,1605750082.382249,1605750082.3822474,-1,,0.11394517146497007,1,50.0,50.0,16.0,1,1,1605749980.3822486,-0.5259284656181142,0.2979007073195257,0.2554203353501629,-0.587691543394568,0.26683243697993386,-0.9148821343135243,1.2694684080033098,1.7635651371777143,0,0.8069285714285712
7747.203773736954,3.8891449793106805,0.36974809263791303,0.6050752356894827,0.7091048532156988,1.0222711194900906,0.3073561902732012,0.12343745963342896,0.9812749649377458,0.6568216455716059,3.041616100500289,1.877890939987458,16.85426446749191,0.01298664,0.034480125,0.00431266846361186,0.011320754716981131,200,0.1330862771783948,0.5653933859706198,0.09314205953674705,12,1.2617358789366597,1.8739766294709304,2929,117454,0,1605750083.6275952,1605750083.6275954,1605750083.6275942,-1,,0.40161045568566067,1,50.0,50.0,16.0,1,1,1605749981.627595,-0.041142077217701155,0.9096156478465187,-0.2589214947949799,-0.3855970763624029,0.11082659784293314,0.2194781593270798,1.2655965632443378,1.9000654087104214,0,0.8191666666666666
246.2280592918396,2.3913375421015886,0.6199902440143035,-0.33705478708172865,0.7056867804965776,-0.497951280691897,0.4215411512808781,0.07335767727178032,-0.24809305272602133,-0.02909254961478179,1.785929923087821,-19.095092744890174,19.174669649029404,0.03389897,0.09617307,0.0005390835579514825,0.0016172506738544475,57,0.07988195198224946,0.342093245484995,0.07001972066309367,5,1.2617442115336983,1.873989185439071,2929,118852,0,1605750083.7583961,1605750083.7583961,1605750083.7583947,-1,,0.17402257655955677,1,50.0,50.0,16.0,1,1,1605749981.758396,-0.19027736606595516,0.6452420078189576,1.2405033197103355,-0.31756669003974464,1.860493563724639,-0.6546214771214733,1.3271114693595265,1.777163570180456,0,0.8858333333333335
2052.470491886139,3.312276922038425,-0.9092179216472487,0.034898138149095786,0.9098874156129514,3.1032288962668098,0.21684978313870928,0.08508957613684028,-0.37223039096732563,-0.6306059126390844,2.7213641801051174,-0.7825274880216295,16.94947931057532,0.042483173,0.1143493,0.00431266846361186,0.008086253369272238,125,0.17218187802163928,0.40051565811735035,0.12236967205331402,11,1.2617546558568598,1.874004923460273,2929,120663,0,1605750083.9223454,1605750083.9223456,1605750083.922344,-1,,0.3923894914961119,1,50.0,50.0,16.0,1,1,1605749981.9223452,-0.5179283833081934,0.30343915248037995,0.2856975620465964,-0.21782178661523421,-0.6235203596006522,-0.18292364846613843,1.2394235965180973,1.853928289053703,0,0.8745
561.4884469509125,2.7493408247522653,0.49485198421478654,-0.2814415582173402,0.5692871305177343,-0.5171161437925881,0.48645022990484266,0.0903135000192846,-0.4362628281939338,0.2521347325413445,2.210383652552989,16.043595191633095,21.84389275599556,0.008798206,0.04943544,0.0005390835579514825,0.0026954177897574125,112,0.10149610040301939,0.36728163664244023,0.04311266272821614,12,1.2617652955782308,1.8740207271658467,2929,122442,0,1605750084.0869794,1605750084.0869794,1605750084.086979,-1,,0.18565825333652602,1,50.0,50.0,16.0,1,1,1605749982.0869792,-0.12181494266311733,0.7554140487756265,-1.0565416765213012,0.47853349919830046,-0.5616896923065147,0.19709194098096028,1.2416319480838909,1.8957934346777197,0,0.8370000000000002
337.96471977233887,2.5288713665264715,-0.8305226798056365,-0.18002975964008805,0.8498109413437813,-2.9281283516002325,0.3668553312557829,0.08398114551638804,-0.2730565590609499,-0.0020603976883270293,2.2536736304218,-14.093473464404068,11.513090268831519,0.06795394,0.1078517,0.0016172506738544475,0.003234501347708895,64,0.10727566531695625,0.4068380800730638,0.08072151153496095,6,1.2617972292931907,1.874067563281121,2929,127776,0,1605750084.5748904,1605750084.5748906,1605750084.574891,-1,,0.22892169844966428,1,50.0,50.0,16.0,1,1,1605749982.5748901,-0.3678393204023282,0.4287071034475469,0.9319750414902258,-0.2388202485789855,0.10145236168458927,-0.4188500082190736,1.2650662201932945,1.824350092430113,0,0.8501666666666668
2683.0782380104065,3.4286333367944843,-0.3026384213727696,-0.29204948460022007,0.42057450653392703,-2.3739984808371037,0.25691481322845583,0.09309844161682435,0.85011482809557,0.8697208563072388,3.6570487517794366,2.7195640698015726,16.093481014465635,0.0,0.0,0.0,0.0,108,0.18281668706504284,0.5408836968702508,0.11250009535354323,6,1.2618275625367608,1.8741120520383567,2929,132932,0,1605750085.0383482,1605750085.0383484,1605750085.0383482,-1,,0.36237085922343687,1,50.0,50.0,16.0,1,1,1605749983.038348,-0.392191292726223,0.40532996133504395,-0.25124364445587155,-0.2677673023091974,-0.5538820658286412,-0.5598167869094175,1.2414569602918801,1.8122696018256768,0,0.8775
3463.8745069503784,3.539562149532891,0.35045421002201194,-0.0523983911255848,0.3543497491387601,-0.1484162279673633,0.23572682878051823,0.10137876704101859,-0.8181410468387206,0.818903913515997,3.510291980509447,-2.831632557356149,18.735902256274212,0.0,0.0,0.0,0.0,119,0.17198874708885978,0.43228231885913787,0.10363501853492849,8,1.2618346832261431,1.8741224957161178,2929,134125,0,1605750085.1471443,1605750085.1471446,1605750085.1471443,-1,,0.4300688537044328,1,50.0,50.0,16.0,1,1,1605749983.147144,-0.2756743653517157,0.5300607352556599,-0.19046310795323243,0.18859603325939844,0.1599911020687795,0.13619764213381363,1.2675109137948664,1.8904097864927119,0,0.9483333333333333
570.805230140686,2.7564879437888483,0.06667256825553013,-0.10296954438130282,0.12267012035488273,-0.9961820324074419,0.6666093777738806,0.07838249459820562,-1.4226942951063801,-0.2959201031867988,1.8953423203671385,-12.256825646568496,16.839194042767275,0.0,0.0,0.0,0.0,93,0.040247681385944076,0.26560731819039485,0.06050630503182312,7,1.2618457777003715,1.8741387676116528,2929,135955,0,1605750085.3166556,1605750085.3166556,1605750085.3166554,-1,,0.11758384626985191,1,50.0,50.0,16.0,1,1,1605749983.3166554,-0.36181368805533565,0.434696668658876,0.11207070099912021,-0.9035855539829013,0.17874326925465034,-1.0065550983642042,1.2661707135723201,1.7540248710695112,0,0.8174999999999999
1313.8512108325958,3.118546185639946,-0.7276800535990898,-0.6576038203957472,0.9807961281556206,-2.4067375968959923,0.4312073340188965,0.10009650441631701,-1.0504346136003015,-0.46416671779555835,2.8396901168711124,-7.653555774318656,14.200102851157691,0.100239486,0.30964696,0.010242587601078167,0.0215633423180593,134,0.08688994650576684,0.47477870330800337,0.06077299423235766,9,1.2618745357049626,1.8741809460183863,2929,140926,0,1605750085.7560453,1605750085.7560456,1605750085.756052,-1,,0.2321308023298383,1,50.0,50.0,16.0,1,1,1605749983.756045,-0.27431050127270196,0.5317279614502519,0.3647954909893728,-0.6074729961413872,-0.362884562609717,-1.2650768165371344,1.2458555207163728,1.7322427480161826,0,0.9236666666666667
670.7592537403107,2.826566672876786,0.4912491943489365,-0.09405049981144598,0.5001712381407611,-0.18916270490964213,0.6599821352143178,0.08850690881534258,1.2894227301719572,0.3920702497636256,2.1884904441529294,9.433781517140165,24.715372846373945,0.0,0.0,0.0,0.0,149,0.12700535583393865,0.33119502845198306,0.08840043551483621,14,1.2619714196295557,1.874337378446745,2929,157706,0,1605750087.2701948,1605750087.2701948,1605750087.2701943,-1,,0.13410500692810645,1,50.0,50.0,16.0,1,1,1605749985.2701945,-0.45700970391494367,0.3491325143431468,-0.2602445767990181,-0.8472844833665419,0.2310046175499184,-0.9413349831779879,1.2684086686041287,1.7612300536287973,0,0.8198333333333332
398.21508264541626,2.600117705178148,0.589110701961106,-0.34442509827364043,0.6824075523365154,-0.5290581998374699,0.4460769586660623,0.08772236398965476,-0.9243549356607026,0.2795897526802418,2.0475529949198594,14.848682964057183,16.56633260692046,0.02908243,0.090433866,0.001078167115902965,0.0026954177897574125,73,0.06720588200973483,0.32584691546605815,0.062335133016488596,6,1.261989856923272,1.8743676863268264,2929,160958,0,1605750087.5596137,1605750087.5596137,1605750087.559613,-1,,0.19665298170068587,1,50.0,50.0,16.0,1,1,1605749985.5596135,-0.30951934740464765,0.49032117896481237,-0.6168777233735907,0.8206926710591428,-0.02776702141248466,0.47626757278550236,1.2605464421154344,1.9301086890945593,0,0.8075000000000001
977.4937846660614,2.9901140046420074,-0.21402055435453443,-0.7816307911961157,0.8104020554219294,-1.8380585188859648,0.4787355929285048,0.09507705164192314,-0.7127639681042486,-0.0026324384163314857,2.358526171392365,10.16822509128506,17.972858605638677,0.043455455,0.095838234,0.0037735849056603774,0.007008086253369272,112,0.10552738096849253,0.3815794872556265,0.04003027883011089,8,1.2620042109531266,1.8743912819923412,2929,163462,0,1605750087.7849357,1605750087.7849357,1605750087.7849355,-1,,0.1986003402427655,1,50.0,50.0,16.0,1,1,1605749985.7849355,-0.2713926376921759,0.5353124724663949,-0.6673206683616472,0.6041590891390567,-0.8813412227161816,-0.17747170205705898,1.230470431600356,1.8554111101995343,0,0.925
561.2167699337006,2.7491306398703146,0.17707745401207553,-0.48335404280274136,0.514769419656173,-1.2196294218253554,0.33279469473078555,0.08587976477023702,0.8704764091638193,0.3903167233560674,2.2536970965104346,13.529652289195992,18.917406381057262,0.0,0.0,0.0,0.0,112,0.08724908999352403,0.40103551406981186,0.11492398683021751,11,1.262057353767104,1.8744732369951413,2929,176070,0,1605750088.9287152,1605750088.9287155,1605750088.9287143,-1,,0.25805629155149096,1,50.0,50.0,16.0,1,1,1605749986.928715,-0.30491128057785644,0.4955514136996839,-0.5638230989178022,-0.637199285363394,-0.3867456449057267,-1.1205533281661353,1.2458473511319528,1.7488369304544245,0,0.8545238095238095
469.4492361545563,2.671588636751418,0.5522007025183514,-0.011067515284799958,0.552311602047558,-0.020039876145930585,0.4831469927626475,0.087781786862813,0.33081785022301,-0.37725202076091263,2.0707531571833653,-14.688723113210624,17.857444287870173,0.0,0.0,0.0,0.0,69,0.04809063687507987,0.3483251286457223,0.04851220040996696,4,1.2621041604357233,1.8745437675916905,2929,187999,0,1605750090.030835,1605750090.0308352,1605750090.030835,-1,,0.18168753645940003,1,50.0,50.0,16.0,1,1,1605749988.0308347,-0.2586289172132132,0.5512785349978657,1.002320075440028,0.3344113449811462,1.5545207779583796,0.3233438296963463,1.3173696562707304,1.9205468431022745,0,0.8646666666666667
910.683721780777,2.959367573751679,0.23933043254532765,0.5028231736053738,0.5568753898826141,1.12655412028895,0.18748036272789798,0.08797884285156785,-1.3685013245756958,-0.28814033968224184,2.4936390799753916,-2.2200903604054663,15.47400900134867,0.0,0.0,0.0,0.0,94,0.2349645194257892,0.38600329411458073,0.11405789300899612,12,1.2621207567051114,1.8745687756688505,2929,192389,0,1605750090.4216144,1605750090.4216144,1605750090.4216132,-1,,0.46926964281190914,1,50.0,50.0,16.0,1,1,1605749988.4216142,-0.7733622789212549,0.1685146726518984,0.05356227352942103,-0.23619395226843304,0.2928927060747487,0.2666292213369407,1.272434237288192,1.9069664944531628,0,0.8391666666666667
898.4941048622131,2.9535152319912252,-0.9111769384940885,0.24585147611909933,0.9437618139940819,2.8780509343232867,0.12847838942079484,0.10129191434947507,-0.17200209828742272,-0.3521070406083121,3.3219788937392627,-2.2457810929470097,13.656689237165331,0.025529422,0.10596555,0.0016172506738544475,0.004851752021563342,59,0.39047139071611725,0.5089439536834464,0.19124121197083482,5,1.2621525460285394,1.874617667179952,2929,200185,0,1605750091.1134217,1605750091.1134217,1605750091.1134217,-1,,0.7883965140450343,1,50.0,50.0,16.0,1,1,1605749989.1134214,-0.7199022675830229,0.19058895657717334,0.0804773191863316,-0.02061855577762952,-0.8306996193077569,0.2252329203414698,1.2323918820356994,1.8988394070619692,0,0.8003333333333333
1669.57656955719,3.2226063413140924,0.7866742439123527,-0.6117377265346955,0.996533698427158,-0.6609481022700849,0.13153594747862157,0.0894700926775962,-0.04638619090075525,-0.21734784673198618,2.6380481335132915,-2.720655711429404,16.140513624047713,0.23530409,0.5273177,0.00431266846361186,0.008086253369272238,66,0.3288238419498523,0.4231694106114222,0.13836214479796366,8,1.2621975451631213,1.8746916383600862,2929,208245,0,1605750091.8197944,1605750091.8197944,1605750091.8197937,-1,,0.6801949915032748,1,50.0,50.0,16.0,1,1,1605749989.8197942,-0.4632038516535977,0.3441883357310944,0.03245336697234343,0.03201491044232592,0.8191276108846962,-0.5797228160923695,1.29071276829977,1.799761348666024,0,0.8541666666666665
